Datetime,BTNXX,INDEA,INDNE,INDNO,INDSO,INDWE,BGDXX,COLXX,FJIXX,GMBXX,GHAXX,HNDXX,MDGXX,PAKXX,PHLXX,TZAXX,CPVXX
01/01/2015 00:00,0,0,0,0,0.3,0,0,0,0.558,0,0,0,0,0,0.453,0,0
01/01/2015 01:00,3.7,1.6,2.3,0,3.7,0.1,0.165,0,0.563,0,0,0,0,0,0.6,0,0
01/01/2015 02:00,12.7,8.2,9.3,4.6,15.4,4.8,0.415,0,0.502,0,0,0,0,0,0.673,0,0
01/01/2015 03:00,23.7,15.4,16.4,18.6,27,14.7,0.576,0,0.387,0,0,0,0.075,0.03,0.679,0,0
01/01/2015 04:00,34,20.7,24.2,31,36.2,25,0.681,0,0.241,0,0,0,0.227,0.107,0.672,0.049,0
01/01/2015 05:00,40.4,25.7,28.6,38.2,39.8,32.6,0.726,0,0.088,0,0,0,0.378,0.273,0.624,0.197,0
01/01/2015 06:00,43.3,27.9,25.8,40.6,41.2,36.8,0.733,0,0,0,0.012,0,0.509,0.447,0.522,0.359,0
01/01/2015 07:00,43.1,26,22.3,39.5,40.4,36.4,0.678,0,0,0.003,0.197,0,0.583,0.459,0.357,0.479,0
01/01/2015 08:00,38.7,20.1,18,35.1,36.2,32,0.565,0,0,0.157,0.412,0,0.608,0.463,0.161,0.552,0.102
01/01/2015 09:00,25.3,13,11.9,26.1,28.8,24.4,0.351,0,0,0.35,0.568,0,0.59,0.289,0,0.578,0.357
01/01/2015 10:00,7.4,6,3.6,15.2,17.9,14.9,0.117,0,0,0.507,0.663,0,0.51,0.156,0,0.559,0.55
01/01/2015 11:00,0,0.6,0,4.3,6.1,5.2,0,0.089,0,0.614,0.701,0,0.383,0.039,0,0.496,0.682
01/01/2015 12:00,0,0,0,0,0.1,0.1,0,0.272,0,0.642,0.701,0.06,0.269,0,0,0.388,0.774
01/01/2015 13:00,0,0,0,0,0,0,0,0.427,0,0.641,0.65,0.305,0.145,0,0,0.239,0.8
01/01/2015 14:00,0,0,0,0,0,0,0,0.543,0,0.576,0.549,0.537,0.043,0,0,0.074,0.775
01/01/2015 15:00,0,0,0,0,0,0,0,0.603,0,0.468,0.387,0.684,0,0,0,0.006,0.703
01/01/2015 16:00,0,0,0,0,0,0,0,0.629,0,0.298,0.19,0.756,0,0,0,0,0.582
01/01/2015 17:00,0,0,0,0,0,0,0,0.627,0,0.127,0.023,0.758,0,0,0,0,0.395
01/01/2015 18:00,0,0,0,0,0,0,0,0.594,0.068,0.005,0,0.711,0,0,0,0,0.135
01/01/2015 19:00,0,0,0,0,0,0,0,0.501,0.214,0,0,0.667,0,0,0,0,0
01/01/2015 20:00,0,0,0,0,0,0,0,0.356,0.367,0,0,0.527,0,0,0,0,0
01/01/2015 21:00,0,0,0,0,0,0,0,0.173,0.485,0,0,0.315,0,0,0,0,0
01/01/2015 22:00,0,0,0,0,0,0,0,0.026,0.589,0,0,0.142,0,0,0.048,0,0
01/01/2015 23:00,0,0,0,0,0,0,0,0,0.662,0,0,0,0,0,0.253,0,0
02/01/2015 00:00,0,0,0.1,0,0.3,0,0,0,0.678,0,0,0,0,0,0.438,0,0
02/01/2015 01:00,10.4,3.8,7.1,0,3.9,0.1,0.174,0,0.631,0,0,0,0,0,0.566,0,0
02/01/2015 02:00,31.5,14.3,19.7,3,15.9,6.3,0.423,0,0.541,0,0,0,0.002,0.026,0.646,0,0
02/01/2015 03:00,47.1,24,28.8,13.2,27.5,18.9,0.596,0,0.412,0,0,0,0.084,0.234,0.686,0,0
02/01/2015 04:00,55.2,29.9,33.2,25.3,36.1,29.5,0.694,0,0.251,0,0,0,0.239,0.455,0.688,0.051,0
02/01/2015 05:00,58.7,33,32.7,33.7,42.9,36.3,0.74,0,0.091,0,0,0,0.394,0.599,0.619,0.201,0
02/01/2015 06:00,58.1,34.5,30,34.6,44.4,37.8,0.714,0,0,0,0.011,0,0.499,0.643,0.538,0.356,0
02/01/2015 07:00,53.5,32.2,25.2,35.2,43.1,37.5,0.658,0,0,0.002,0.184,0,0.545,0.651,0.375,0.475,0
02/01/2015 08:00,43.9,26.7,19.4,32.2,38.1,33.9,0.545,0,0,0.152,0.401,0,0.539,0.6,0.18,0.539,0.049
02/01/2015 09:00,27.8,18,11.6,23.5,29.8,26.8,0.366,0,0,0.371,0.53,0,0.445,0.441,0.001,0.543,0.262
02/01/2015 10:00,8.5,8.3,3.6,14.1,19.4,17.7,0.127,0,0,0.551,0.638,0,0.28,0.27,0,0.513,0.476
02/01/2015 11:00,0,1,0,4.3,7.4,6.7,0,0.132,0,0.665,0.687,0,0.192,0.08,0,0.44,0.611
02/01/2015 12:00,0,0,0,0,0.1,0.3,0,0.353,0,0.708,0.691,0.061,0.127,0,0,0.339,0.669
02/01/2015 13:00,0,0,0,0,0,0,0,0.466,0,0.709,0.64,0.313,0.064,0,0,0.212,0.677
02/01/2015 14:00,0,0,0,0,0,0,0,0.549,0,0.668,0.54,0.569,0.016,0,0,0.093,0.646
02/01/2015 15:00,0,0,0,0,0,0,0,0.65,0,0.581,0.39,0.702,0,0,0,0.006,0.605
02/01/2015 16:00,0,0,0,0,0,0,0,0.707,0,0.426,0.193,0.777,0,0,0,0,0.44
02/01/2015 17:00,0,0,0,0,0,0,0,0.694,0,0.209,0.023,0.804,0,0,0,0,0.224
02/01/2015 18:00,0,0,0,0,0,0,0,0.626,0.06,0.012,0,0.783,0,0,0,0,0.049
02/01/2015 19:00,0,0,0,0,0,0,0,0.493,0.178,0,0,0.725,0,0,0,0,0
02/01/2015 20:00,0,0,0,0,0,0,0,0.373,0.302,0,0,0.605,0,0,0,0,0
02/01/2015 21:00,0,0,0,0,0,0,0,0.185,0.403,0,0,0.435,0,0,0,0,0
02/01/2015 22:00,0,0,0,0,0,0,0,0.025,0.477,0,0,0.196,0,0,0.03,0,0
02/01/2015 23:00,0,0,0,0,0,0,0,0,0.518,0,0,0,0,0,0.17,0,0
03/01/2015 00:00,0,0,0.1,0,0.3,0,0,0,0.528,0,0,0,0,0,0.285,0,0
03/01/2015 01:00,15.6,4.8,7.4,0,4.1,0.1,0.156,0,0.456,0,0,0,0,0,0.454,0,0
03/01/2015 02:00,36.3,18.3,18.4,5.7,16,6.7,0.402,0,0.318,0,0,0,0,0.012,0.595,0,0
03/01/2015 03:00,50.7,29.8,27.6,20.1,28.9,20,0.543,0,0.207,0,0,0,0.034,0.143,0.718,0,0
03/01/2015 04:00,61,36.5,32.2,32.1,37.5,31.2,0.648,0,0.112,0,0,0,0.104,0.322,0.711,0.075,0
03/01/2015 05:00,62.1,38.8,33.5,39.4,42.6,37.1,0.699,0,0.034,0,0,0,0.179,0.47,0.653,0.211,0
03/01/2015 06:00,56.6,38.6,30.8,43.7,43.7,39.4,0.681,0,0,0,0.013,0,0.256,0.619,0.551,0.331,0
03/01/2015 07:00,47.9,35.5,25.5,43.2,42,38.9,0.624,0,0,0.009,0.205,0,0.32,0.629,0.397,0.408,0
03/01/2015 08:00,36.3,29.5,19.4,39.4,37.5,35.5,0.507,0,0,0.238,0.421,0,0.358,0.578,0.183,0.465,0.018
03/01/2015 09:00,22.3,20.5,11.4,30.6,30,29.5,0.323,0,0,0.476,0.573,0,0.382,0.402,0.001,0.476,0.143
03/01/2015 10:00,6.6,8.7,3.2,19.4,19.4,20.1,0.099,0,0,0.631,0.663,0,0.392,0.235,0,0.43,0.296
03/01/2015 11:00,0,0.8,0,6.7,7.4,8.2,0,0.057,0,0.722,0.699,0,0.333,0.064,0,0.368,0.413
03/01/2015 12:00,0,0,0,0,0.2,0.3,0,0.227,0,0.768,0.722,0.055,0.234,0,0,0.306,0.503
03/01/2015 13:00,0,0,0,0,0,0,0,0.399,0,0.77,0.662,0.284,0.118,0,0,0.217,0.588
03/01/2015 14:00,0,0,0,0,0,0,0,0.529,0,0.726,0.551,0.531,0.033,0,0,0.1,0.653
03/01/2015 15:00,0,0,0,0,0,0,0,0.645,0,0.636,0.4,0.666,0,0,0,0.009,0.624
03/01/2015 16:00,0,0,0,0,0,0,0,0.735,0,0.488,0.197,0.752,0,0,0,0,0.433
03/01/2015 17:00,0,0,0,0,0,0,0,0.737,0,0.259,0.024,0.78,0,0,0,0,0.231
03/01/2015 18:00,0,0,0,0,0,0,0,0.675,0.053,0.023,0,0.75,0,0,0,0,0.063
03/01/2015 19:00,0,0,0,0,0,0,0,0.586,0.166,0,0,0.667,0,0,0,0,0
03/01/2015 20:00,0,0,0,0,0,0,0,0.455,0.246,0,0,0.547,0,0,0,0,0
03/01/2015 21:00,0,0,0,0,0,0,0,0.254,0.319,0,0,0.39,0,0,0,0,0
03/01/2015 22:00,0,0,0,0,0,0,0,0.035,0.398,0,0,0.161,0,0,0.056,0,0
03/01/2015 23:00,0,0,0,0,0,0,0,0,0.425,0,0,0,0,0,0.278,0,0
04/01/2015 00:00,0,0,0.1,0,0.3,0,0,0,0.419,0,0,0,0,0,0.468,0,0
04/01/2015 01:00,7.3,2.9,4.1,0,4,0.2,0.066,0,0.389,0,0,0,0,0,0.602,0,0
04/01/2015 02:00,20.6,11.7,10.5,6.7,16.1,8.9,0.242,0,0.344,0,0,0,0.001,0,0.684,0,0
04/01/2015 03:00,30.5,20,14.7,22.2,29.9,24.3,0.419,0,0.253,0,0,0,0.078,0.041,0.701,0,0
04/01/2015 04:00,33.2,27.2,21,34.4,38.7,35.3,0.534,0,0.151,0,0,0,0.227,0.158,0.668,0.073,0
04/01/2015 05:00,38,30.9,27.6,41.3,43.7,41.7,0.586,0,0.054,0,0,0,0.371,0.263,0.587,0.208,0
04/01/2015 06:00,38.4,31.1,31.3,44.4,45.3,43.9,0.572,0,0,0,0.008,0,0.476,0.357,0.46,0.339,0
04/01/2015 07:00,39.7,30.4,27.3,43.9,43.2,43,0.518,0,0,0,0.2,0,0.548,0.421,0.319,0.432,0
04/01/2015 08:00,28.4,26.9,22.4,39.9,38.7,39.4,0.404,0,0,0.098,0.425,0,0.582,0.376,0.14,0.49,0.008
04/01/2015 09:00,18.2,18.9,14.5,29.7,30.8,32.5,0.241,0,0,0.24,0.582,0,0.577,0.255,0,0.495,0.092
04/01/2015 10:00,6.1,8,5.1,18.5,20.2,22.2,0.066,0,0,0.445,0.674,0,0.526,0.137,0,0.447,0.216
04/01/2015 11:00,0,0.7,0.1,5.9,7,9.3,0,0.044,0,0.673,0.712,0,0.438,0.033,0,0.384,0.372
04/01/2015 12:00,0,0,0,0,0.1,0.4,0,0.151,0,0.741,0.699,0.049,0.315,0,0,0.284,0.558
04/01/2015 13:00,0,0,0,0,0,0,0,0.247,0,0.688,0.645,0.274,0.174,0,0,0.194,0.67
04/01/2015 14:00,0,0,0,0,0,0,0,0.331,0,0.596,0.54,0.517,0.06,0,0,0.093,0.7
04/01/2015 15:00,0,0,0,0,0,0,0,0.42,0,0.349,0.385,0.654,0,0,0,0.011,0.674
04/01/2015 16:00,0,0,0,0,0,0,0,0.587,0,0.182,0.188,0.753,0,0,0,0,0.57
04/01/2015 17:00,0,0,0,0,0,0,0,0.725,0,0.066,0.024,0.781,0,0,0,0,0.373
04/01/2015 18:00,0,0,0,0,0,0,0,0.676,0.063,0.001,0,0.758,0,0,0,0,0.112
04/01/2015 19:00,0,0,0,0,0,0,0,0.568,0.182,0,0,0.687,0,0,0,0,0
04/01/2015 20:00,0,0,0,0,0,0,0,0.402,0.355,0,0,0.555,0,0,0,0,0
04/01/2015 21:00,0,0,0,0,0,0,0,0.206,0.505,0,0,0.37,0,0,0,0,0
04/01/2015 22:00,0,0,0,0,0,0,0,0.023,0.595,0,0,0.135,0,0,0.05,0,0
04/01/2015 23:00,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0.263,0,0
05/01/2015 00:00,0,0,0.1,0,0.3,0,0,0,0.635,0,0,0,0,0,0.45,0,0
05/01/2015 01:00,19.2,7,9.8,0.1,4.1,0.4,0.145,0,0.6,0,0,0,0,0,0.591,0,0
05/01/2015 02:00,40.1,23.1,24.6,6.2,17.2,12.3,0.392,0,0.491,0,0,0,0,0.015,0.682,0,0
05/01/2015 03:00,57.1,35.3,35.8,21.1,31.1,27.8,0.555,0,0.335,0,0,0,0.069,0.182,0.711,0,0
05/01/2015 04:00,64.8,42.8,42.1,33.5,39.9,38.3,0.667,0,0.157,0,0,0,0.19,0.401,0.697,0.06,0
05/01/2015 05:00,67.2,46.4,44.8,40.8,44.6,44.5,0.718,0,0.042,0,0,0,0.324,0.56,0.631,0.199,0
05/01/2015 06:00,65.1,46.4,44.1,44.5,46.3,47,0.705,0,0,0,0.007,0,0.441,0.566,0.493,0.357,0
05/01/2015 07:00,56.6,43.2,39.6,43.9,44.8,46.5,0.649,0,0,0,0.122,0,0.531,0.583,0.33,0.475,0
05/01/2015 08:00,45.1,36.6,32.6,39.8,40.3,42.8,0.531,0,0,0.06,0.288,0,0.569,0.537,0.137,0.548,0.095
05/01/2015 09:00,28.7,26.4,21.3,32.5,32.4,35.8,0.323,0,0,0.143,0.459,0,0.553,0.391,0,0.574,0.35
05/01/2015 10:00,9.5,13,7.4,21.1,20.9,25.3,0.104,0,0,0.233,0.578,0,0.483,0.231,0,0.55,0.548
05/01/2015 11:00,0,1.6,0.1,7.5,7.8,11.5,0,0.038,0,0.359,0.638,0,0.318,0.066,0,0.485,0.683
05/01/2015 12:00,0,0,0,0,0.1,0.6,0,0.185,0,0.642,0.697,0.046,0.152,0,0,0.372,0.764
05/01/2015 13:00,0,0,0,0,0,0,0,0.356,0,0.744,0.63,0.261,0.071,0,0,0.236,0.791
05/01/2015 14:00,0,0,0,0,0,0,0,0.559,0,0.704,0.513,0.535,0.018,0,0,0.094,0.77
05/01/2015 15:00,0,0,0,0,0,0,0,0.682,0,0.601,0.386,0.684,0,0,0,0.008,0.694
05/01/2015 16:00,0,0,0,0,0,0,0,0.721,0,0.46,0.187,0.761,0,0,0,0,0.567
05/01/2015 17:00,0,0,0,0,0,0,0,0.7,0,0.245,0.023,0.789,0,0,0,0,0.375
05/01/2015 18:00,0,0,0,0,0,0,0,0.637,0.039,0.019,0,0.769,0,0,0,0,0.12
05/01/2015 19:00,0,0,0,0,0,0,0,0.546,0.144,0,0,0.704,0,0,0,0,0
05/01/2015 20:00,0,0,0,0,0,0,0,0.375,0.259,0,0,0.59,0,0,0,0,0
05/01/2015 21:00,0,0,0,0,0,0,0,0.213,0.359,0,0,0.404,0,0,0,0,0
05/01/2015 22:00,0,0,0,0,0,0,0,0.026,0.444,0,0,0.157,0,0,0.063,0,0
05/01/2015 23:00,0,0,0,0,0,0,0,0,0.469,0,0,0,0,0,0.291,0,0
06/01/2015 00:00,0,0,0.1,0,0.5,0,0,0,0.411,0,0,0,0,0,0.482,0,0
06/01/2015 01:00,22.5,7,7.7,0.1,4.8,0.5,0.163,0,0.341,0,0,0,0,0,0.615,0,0
06/01/2015 02:00,42.1,22.5,22.3,5.4,18.7,13,0.433,0,0.285,0,0,0,0,0.013,0.697,0,0
06/01/2015 03:00,53.7,32.1,31.1,19.2,31.7,28.3,0.606,0,0.207,0,0,0,0.078,0.179,0.728,0,0
06/01/2015 04:00,61.8,39.9,38.3,31.6,40.2,38.8,0.704,0,0.13,0,0,0,0.213,0.43,0.694,0.042,0
06/01/2015 05:00,64.9,43.6,41,39.1,45.1,44.7,0.749,0,0.048,0,0,0,0.337,0.583,0.618,0.198,0
06/01/2015 06:00,62.9,43.5,39.9,44.8,45.9,47.3,0.733,0,0,0,0.009,0,0.436,0.673,0.529,0.356,0
06/01/2015 07:00,55.5,40.2,35.6,43.9,44.6,46.8,0.677,0,0,0.009,0.171,0,0.487,0.689,0.388,0.47,0
06/01/2015 08:00,42.4,33.6,28.2,39.4,40,43.1,0.565,0,0,0.225,0.384,0,0.474,0.646,0.168,0.541,0.101
06/01/2015 09:00,26,24.3,17.7,30,32,35.8,0.374,0,0,0.44,0.55,0,0.429,0.545,0,0.565,0.361
06/01/2015 10:00,7.2,11.9,5.3,18.5,21.1,25.3,0.134,0,0,0.569,0.622,0,0.363,0.372,0,0.543,0.558
06/01/2015 11:00,0,1.7,0,5.9,8,11.5,0,0.043,0,0.589,0.661,0,0.282,0.137,0,0.48,0.692
06/01/2015 12:00,0,0,0,0,0.2,0.6,0,0.193,0,0.513,0.66,0.042,0.192,0,0,0.373,0.77
06/01/2015 13:00,0,0,0,0,0,0,0,0.369,0,0.524,0.609,0.261,0.132,0,0,0.234,0.798
06/01/2015 14:00,0,0,0,0,0,0,0,0.506,0,0.596,0.511,0.49,0.048,0,0,0.095,0.779
06/01/2015 15:00,0,0,0,0,0,0,0,0.613,0,0.578,0.349,0.663,0,0,0,0.009,0.707
06/01/2015 16:00,0,0,0,0,0,0,0,0.686,0,0.443,0.161,0.732,0,0,0,0,0.581
06/01/2015 17:00,0,0,0,0,0,0,0,0.697,0,0.224,0.02,0.743,0,0,0,0,0.391
06/01/2015 18:00,0,0,0,0,0,0,0,0.658,0.063,0.015,0,0.718,0,0,0,0,0.132
06/01/2015 19:00,0,0,0,0,0,0,0,0.57,0.181,0,0,0.631,0,0,0,0,0
06/01/2015 20:00,0,0,0,0,0,0,0,0.409,0.298,0,0,0.508,0,0,0,0,0
06/01/2015 21:00,0,0,0,0,0,0,0,0.198,0.428,0,0,0.329,0,0,0,0,0
06/01/2015 22:00,0,0,0,0,0,0,0,0.021,0.547,0,0,0.106,0,0,0.041,0,0
06/01/2015 23:00,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0.254,0,0
07/01/2015 00:00,0,0,0.2,0,0.4,0,0,0,0.594,0,0,0,0,0,0.463,0,0
07/01/2015 01:00,18,5.7,6.8,0.1,4.5,0.4,0.184,0,0.582,0,0,0,0,0,0.63,0,0
07/01/2015 02:00,38.6,20,19.8,5.4,18.2,11.9,0.431,0,0.496,0,0,0,0,0.045,0.723,0,0
07/01/2015 03:00,52.5,32,30.9,19.8,30.9,27.1,0.609,0,0.386,0,0,0,0.029,0.287,0.752,0,0
07/01/2015 04:00,57.8,39.7,38.3,32.5,39.3,37.6,0.704,0,0.231,0,0,0,0.089,0.495,0.73,0.065,0
07/01/2015 05:00,59.1,43.3,41.3,40,44.2,43.7,0.748,0,0.084,0,0,0,0.161,0.625,0.637,0.205,0
07/01/2015 06:00,56.5,43,38.8,44.2,45.9,46,0.734,0,0,0,0.001,0,0.249,0.617,0.511,0.35,0
07/01/2015 07:00,49.2,39.8,34.5,43.8,44.3,45.4,0.676,0,0,0,0.074,0,0.363,0.602,0.346,0.468,0
07/01/2015 08:00,38.4,33.1,26.4,39.7,39.7,41.7,0.562,0,0,0.037,0.165,0,0.439,0.459,0.15,0.523,0.109
07/01/2015 09:00,23.4,22.4,14.6,31.4,31.7,34.8,0.384,0,0,0.119,0.246,0,0.398,0.254,0,0.506,0.37
07/01/2015 10:00,6.8,10.9,3.9,20.2,20.5,24.2,0.141,0,0,0.212,0.325,0,0.338,0.165,0,0.47,0.566
07/01/2015 11:00,0,1.6,0,7,7.6,10.6,0,0.045,0,0.264,0.419,0,0.239,0.044,0,0.364,0.698
07/01/2015 12:00,0,0,0,0,0.2,0.5,0,0.224,0,0.295,0.546,0.035,0.147,0,0,0.296,0.773
07/01/2015 13:00,0,0,0,0,0,0,0,0.393,0,0.303,0.603,0.231,0.083,0,0,0.207,0.801
07/01/2015 14:00,0,0,0,0,0,0,0,0.501,0,0.273,0.541,0.442,0.026,0,0,0.091,0.781
07/01/2015 15:00,0,0,0,0,0,0,0,0.516,0,0.22,0.382,0.651,0,0,0,0.005,0.71
07/01/2015 16:00,0,0,0,0,0,0,0,0.528,0,0.189,0.183,0.722,0,0,0,0,0.584
07/01/2015 17:00,0,0,0,0,0,0,0,0.524,0,0.08,0.022,0.727,0,0,0,0,0.395
07/01/2015 18:00,0,0,0,0,0,0,0,0.456,0.06,0,0,0.688,0,0,0,0,0.136
07/01/2015 19:00,0,0,0,0,0,0,0,0.329,0.186,0,0,0.593,0,0,0,0,0
07/01/2015 20:00,0,0,0,0,0,0,0,0.209,0.327,0,0,0.409,0,0,0,0,0
07/01/2015 21:00,0,0,0,0,0,0,0,0.095,0.459,0,0,0.218,0,0,0,0,0
07/01/2015 22:00,0,0,0,0,0,0,0,0.009,0.551,0,0,0.065,0,0,0.068,0,0
07/01/2015 23:00,0,0,0,0,0,0,0,0,0.594,0,0,0,0,0,0.313,0,0
08/01/2015 00:00,0,0,0.2,0,0.3,0,0,0,0.607,0,0,0,0,0,0.506,0,0
08/01/2015 01:00,10.7,4.8,5.9,0,4.1,0.5,0.159,0,0.581,0,0,0,0,0,0.647,0,0
08/01/2015 02:00,26.5,17.7,16.1,8.5,17.2,12.6,0.399,0,0.502,0,0,0,0,0.023,0.73,0,0
08/01/2015 03:00,40.5,29.2,28.7,25.1,30.6,27.8,0.572,0,0.386,0,0,0,0.078,0.203,0.755,0,0
08/01/2015 04:00,49.5,37,35.7,37.3,39.3,38.4,0.673,0,0.242,0,0,0,0.221,0.403,0.73,0.063,0
08/01/2015 05:00,51.8,41.1,37.4,44.1,44.2,44.5,0.716,0,0.094,0,0,0,0.359,0.538,0.634,0.189,0
08/01/2015 06:00,49.7,42.5,37.5,47.8,45.2,47.3,0.69,0,0,0,0.01,0,0.449,0.557,0.545,0.332,0
08/01/2015 07:00,43.2,39.4,32.7,47,43.7,46.8,0.63,0,0,0,0.172,0,0.518,0.571,0.387,0.426,0
08/01/2015 08:00,32.5,32.7,24.7,42.9,39,43.1,0.51,0,0,0.064,0.387,0,0.532,0.528,0.187,0.468,0.092
08/01/2015 09:00,18.5,22.6,14.7,34.4,30.7,35.3,0.295,0,0,0.279,0.551,0,0.503,0.431,0.002,0.452,0.348
08/01/2015 10:00,5.7,10.6,4.5,22.9,19.6,24.7,0.086,0,0,0.553,0.647,0,0.447,0.259,0,0.419,0.547
08/01/2015 11:00,0,1.4,0,8.6,6.8,11,0,0.016,0,0.686,0.688,0,0.36,0.075,0,0.369,0.681
08/01/2015 12:00,0,0,0,0.1,0.1,0.5,0,0.101,0,0.73,0.696,0.009,0.258,0,0,0.296,0.763
08/01/2015 13:00,0,0,0,0,0,0,0,0.241,0,0.733,0.633,0.117,0.154,0,0,0.199,0.792
08/01/2015 14:00,0,0,0,0,0,0,0,0.406,0,0.695,0.527,0.282,0.052,0,0,0.095,0.771
08/01/2015 15:00,0,0,0,0,0,0,0,0.533,0,0.607,0.352,0.448,0,0,0,0.006,0.695
08/01/2015 16:00,0,0,0,0,0,0,0,0.611,0,0.417,0.174,0.557,0,0,0,0,0.566
08/01/2015 17:00,0,0,0,0,0,0,0,0.623,0,0.196,0.021,0.611,0,0,0,0,0.373
08/01/2015 18:00,0,0,0,0,0,0,0,0.585,0.046,0.011,0,0.63,0,0,0,0,0.118
08/01/2015 19:00,0,0,0,0,0,0,0,0.475,0.136,0,0,0.596,0,0,0,0,0
08/01/2015 20:00,0,0,0,0,0,0,0,0.329,0.226,0,0,0.509,0,0,0,0,0
08/01/2015 21:00,0,0,0,0,0,0,0,0.155,0.304,0,0,0.356,0,0,0,0,0
08/01/2015 22:00,0,0,0,0,0,0,0,0.013,0.348,0,0,0.116,0,0,0.072,0,0
08/01/2015 23:00,0,0,0,0,0,0,0,0,0.372,0,0,0,0,0,0.302,0,0
09/01/2015 00:00,0,0,0.1,0,0.3,0,0,0,0.366,0,0,0,0,0,0.475,0,0
09/01/2015 01:00,18.6,5.3,6.5,0,3.7,0.4,0.086,0,0.337,0,0,0,0,0,0.545,0,0
09/01/2015 02:00,36.5,19.7,18.7,9.1,15.9,12.7,0.285,0,0.291,0,0,0,0.001,0.034,0.583,0,0
09/01/2015 03:00,48.8,32.3,29.4,25.3,28.4,28,0.465,0,0.232,0,0,0,0.079,0.26,0.559,0,0
09/01/2015 04:00,57.9,40.3,35.5,37.7,37.1,38.6,0.577,0,0.152,0,0,0,0.232,0.484,0.521,0.049,0
09/01/2015 05:00,58.4,44.3,38.6,44.2,42,44.7,0.627,0,0.065,0,0,0,0.385,0.626,0.489,0.207,0
09/01/2015 06:00,51.5,45.9,37.4,46.9,43.4,47.2,0.591,0,0,0,0.009,0,0.507,0.648,0.423,0.345,0
09/01/2015 07:00,46.9,42.8,32.3,46,42.2,46.6,0.529,0,0,0.009,0.169,0,0.589,0.656,0.357,0.414,0
09/01/2015 08:00,38,36.2,25.1,41.6,37.9,42.9,0.411,0,0,0.241,0.38,0,0.576,0.613,0.181,0.443,0.092
09/01/2015 09:00,23.4,25.3,14.1,32.7,30.2,36,0.241,0,0,0.481,0.537,0,0.444,0.536,0.002,0.381,0.351
09/01/2015 10:00,7.9,12.3,4.8,21.1,19.3,25.5,0.065,0,0,0.611,0.635,0,0.345,0.362,0,0.304,0.553
09/01/2015 11:00,0,1.6,0.1,7.4,7.1,11.6,0,0.027,0,0.682,0.678,0,0.274,0.128,0,0.219,0.688
09/01/2015 12:00,0,0,0,0.1,0.1,0.6,0,0.155,0,0.755,0.666,0.035,0.211,0,0,0.152,0.755
09/01/2015 13:00,0,0,0,0,0,0,0,0.309,0,0.763,0.61,0.217,0.134,0,0,0.085,0.783
09/01/2015 14:00,0,0,0,0,0,0,0,0.435,0,0.712,0.502,0.44,0.044,0,0,0.033,0.761
09/01/2015 15:00,0,0,0,0,0,0,0,0.526,0,0.613,0.343,0.607,0,0,0,0,0.673
09/01/2015 16:00,0,0,0,0,0,0,0,0.536,0,0.462,0.154,0.716,0,0,0,0,0.543
09/01/2015 17:00,0,0,0,0,0,0,0,0.482,0,0.246,0.015,0.753,0,0,0,0,0.35
09/01/2015 18:00,0,0,0,0,0,0,0,0.413,0.035,0.02,0,0.733,0,0,0,0,0.104
09/01/2015 19:00,0,0,0,0,0,0,0,0.362,0.1,0,0,0.673,0,0,0,0,0
09/01/2015 20:00,0,0,0,0,0,0,0,0.262,0.156,0,0,0.564,0,0,0,0,0
09/01/2015 21:00,0,0,0,0,0,0,0,0.12,0.209,0,0,0.386,0,0,0,0,0
09/01/2015 22:00,0,0,0,0,0,0,0,0.005,0.268,0,0,0.16,0,0,0.06,0,0
09/01/2015 23:00,0,0,0,0,0,0,0,0,0.319,0,0,0,0,0,0.296,0,0
10/01/2015 00:00,0.2,0,0.1,0,0.3,0,0,0,0.349,0,0,0,0,0,0.494,0,0
10/01/2015 01:00,28.4,7.7,8.6,0.1,4.3,0.5,0.097,0,0.355,0,0,0,0,0,0.628,0,0
10/01/2015 02:00,48,24,23.1,6,19.3,13.7,0.306,0,0.308,0,0,0,0,0.024,0.707,0,0
10/01/2015 03:00,60.4,36.6,34.9,20.3,32.2,28.8,0.459,0,0.228,0,0,0,0.078,0.168,0.744,0,0
10/01/2015 04:00,67.4,43.9,41.9,33.1,40.9,39.1,0.573,0,0.123,0,0,0,0.231,0.339,0.708,0.073,0
10/01/2015 05:00,69.4,47.3,44.7,40.8,45.9,45,0.627,0,0.039,0,0,0,0.394,0.411,0.636,0.206,0
10/01/2015 06:00,68.1,47,43.2,46.2,47.3,47.9,0.623,0,0,0,0.005,0,0.526,0.412,0.553,0.348,0
10/01/2015 07:00,62.1,43.6,38.2,45.5,45.7,47.3,0.564,0,0,0.013,0.128,0,0.598,0.464,0.396,0.458,0
10/01/2015 08:00,51.1,36.8,30.2,41.1,41,43.6,0.446,0,0,0.243,0.313,0,0.612,0.495,0.188,0.517,0.104
10/01/2015 09:00,35,26.4,19.5,32,33.1,36.2,0.252,0,0,0.438,0.465,0,0.543,0.306,0.002,0.534,0.364
10/01/2015 10:00,13.7,13,7.1,20.3,22.2,25.6,0.071,0,0,0.548,0.563,0,0.424,0.165,0,0.489,0.561
10/01/2015 11:00,0,1.7,0.1,6.9,9.2,11.8,0,0.067,0,0.573,0.608,0,0.294,0.044,0,0.435,0.699
