REGION,TECHNOLOGY,VALUE
GLOBAL,PWROTHBWAXX01,31.536
GLOBAL,PWRCSPBWAXX01,31.536
GLOBAL,PWRBIOBWAXX01,31.536
GLOBAL,PWRCOABWAXX01,31.536
GLOBAL,PWRURNBWAXX01,31.536
GLOBAL,PWRWONBWAXX01,31.536
GLOBAL,PWRWASBWAXX01,31.536
GLOBAL,PWRWOFBWAXX01,31.536
GLOBAL,PWRWAVBWAXX01,31.536
GLOBAL,PWRPETBWAXX01,31.536
GLOBAL,PWRGEOBWAXX01,31.536
GLOBAL,PWRCOGBWAXX01,31.536
GLOBAL,PWRCCGCAFXX00,31.536
GLOBAL,PWROCGCAFXX00,31.536
GLOBAL,PWRHYDCAFXX01,31.536
GLOBAL,PWROILCAFXX01,31.536
GLOBAL,PWRSPVCAFXX01,31.536
GLOBAL,PWROTHCAFXX01,31.536
GLOBAL,PWRCSPCAFXX01,31.536
GLOBAL,PWRBIOCAFXX01,31.536
GLOBAL,PWRCOACAFXX01,31.536
GLOBAL,PWRURNCAFXX01,31.536
GLOBAL,PWRWONCAFXX01,31.536
GLOBAL,PWRWASCAFXX01,31.536
GLOBAL,PWRWOFCAFXX01,31.536
GLOBAL,PWRWAVCAFXX01,31.536
GLOBAL,PWRPETCAFXX01,31.536
GLOBAL,PWRGEOCAFXX01,31.536
GLOBAL,PWRCOGCAFXX01,31.536
GLOBAL,PWRCCGCANAR00,31.536
GLOBAL,PWROCGCANAR00,31.536
GLOBAL,PWRHYDCANAR01,31.536
GLOBAL,PWROILCANAR01,31.536
GLOBAL,PWRSPVCANAR01,31.536
GLOBAL,PWROTHCANAR01,31.536
GLOBAL,PWRCSPCANAR01,31.536
GLOBAL,PWRBIOCANAR01,31.536
GLOBAL,PWRCOACANAR01,31.536
GLOBAL,PWRURNCANAR01,31.536
GLOBAL,PWRWONCANAR01,31.536
GLOBAL,PWRWASCANAR01,31.536
GLOBAL,PWRWOFCANAR01,31.536
GLOBAL,PWRWAVCANAR01,31.536
GLOBAL,PWRPETCANAR01,31.536
GLOBAL,PWRGEOCANAR01,31.536
GLOBAL,PWRCOGCANAR01,31.536
GLOBAL,PWRCCGCANNL00,31.536
GLOBAL,PWROCGCANNL00,31.536
GLOBAL,PWRHYDCANNL01,31.536
GLOBAL,PWROILCANNL01,31.536
GLOBAL,PWRSPVCANNL01,31.536
GLOBAL,PWROTHCANNL01,31.536
GLOBAL,PWRCSPCANNL01,31.536
GLOBAL,PWRBIOCANNL01,31.536
GLOBAL,PWRCOACANNL01,31.536
GLOBAL,PWRURNCANNL01,31.536
GLOBAL,PWRWONCANNL01,31.536
GLOBAL,PWRWASCANNL01,31.536
GLOBAL,PWRWOFCANNL01,31.536
GLOBAL,PWRWAVCANNL01,31.536
GLOBAL,PWRPETCANNL01,31.536
GLOBAL,PWRGEOCANNL01,31.536
GLOBAL,PWRCOGCANNL01,31.536
GLOBAL,PWRCCGCANON00,31.536
GLOBAL,PWROCGCANON00,31.536
GLOBAL,PWRHYDCANON01,31.536
GLOBAL,PWROILCANON01,31.536
GLOBAL,PWRSPVCANON01,31.536
GLOBAL,PWROTHCANON01,31.536
GLOBAL,PWRCSPCANON01,31.536
GLOBAL,PWRBIOCANON01,31.536
GLOBAL,PWRCOACANON01,31.536
GLOBAL,PWRURNCANON01,31.536
GLOBAL,PWRWONCANON01,31.536
GLOBAL,PWRWASCANON01,31.536
GLOBAL,PWRWOFCANON01,31.536
GLOBAL,PWRWAVCANON01,31.536
GLOBAL,PWRPETCANON01,31.536
GLOBAL,PWRGEOCANON01,31.536
GLOBAL,PWRCOGCANON01,31.536
GLOBAL,PWRCCGCANAB00,31.536
GLOBAL,PWROCGCANAB00,31.536
GLOBAL,PWRHYDCANAB01,31.536
GLOBAL,PWROILCANAB01,31.536
GLOBAL,PWRSPVCANAB01,31.536
GLOBAL,PWROTHCANAB01,31.536
GLOBAL,PWRCSPCANAB01,31.536
GLOBAL,PWRBIOCANAB01,31.536
GLOBAL,PWRCOACANAB01,31.536
GLOBAL,PWRURNCANAB01,31.536
GLOBAL,PWRWONCANAB01,31.536
GLOBAL,PWRWASCANAB01,31.536
GLOBAL,PWRWOFCANAB01,31.536
GLOBAL,PWRWAVCANAB01,31.536
GLOBAL,PWRPETCANAB01,31.536
GLOBAL,PWRGEOCANAB01,31.536
GLOBAL,PWRCOGCANAB01,31.536
GLOBAL,PWRCCGCANBC00,31.536
GLOBAL,PWROCGCANBC00,31.536
GLOBAL,PWRHYDCANBC01,31.536
GLOBAL,PWROILCANBC01,31.536
GLOBAL,PWRSPVCANBC01,31.536
GLOBAL,PWROTHCANBC01,31.536
GLOBAL,PWRCSPCANBC01,31.536
GLOBAL,PWRBIOCANBC01,31.536
GLOBAL,PWRCOACANBC01,31.536
GLOBAL,PWRURNCANBC01,31.536
GLOBAL,PWRWONCANBC01,31.536
GLOBAL,PWRWASCANBC01,31.536
GLOBAL,PWRWOFCANBC01,31.536
GLOBAL,PWRWAVCANBC01,31.536
GLOBAL,PWRPETCANBC01,31.536
GLOBAL,PWRGEOCANBC01,31.536
GLOBAL,PWRCOGCANBC01,31.536
GLOBAL,PWRCCGCANQC00,31.536
GLOBAL,PWROCGCANQC00,31.536
GLOBAL,PWRHYDCANQC01,31.536
GLOBAL,PWROILCANQC01,31.536
GLOBAL,PWRSPVCANQC01,31.536
GLOBAL,PWROTHCANQC01,31.536
GLOBAL,PWRCSPCANQC01,31.536
GLOBAL,PWRBIOCANQC01,31.536
GLOBAL,PWRCOACANQC01,31.536
GLOBAL,PWRURNCANQC01,31.536
GLOBAL,PWRWONCANQC01,31.536
GLOBAL,PWRWASCANQC01,31.536
GLOBAL,PWRWOFCANQC01,31.536
GLOBAL,PWRWAVCANQC01,31.536
GLOBAL,PWRPETCANQC01,31.536
GLOBAL,PWRGEOCANQC01,31.536
GLOBAL,PWRCOGCANQC01,31.536
GLOBAL,PWRCCGCANSK00,31.536
GLOBAL,PWROCGCANSK00,31.536
GLOBAL,PWRHYDCANSK01,31.536
GLOBAL,PWROILCANSK01,31.536
GLOBAL,PWRSPVCANSK01,31.536
GLOBAL,PWROTHCANSK01,31.536
GLOBAL,PWRCSPCANSK01,31.536
GLOBAL,PWRBIOCANSK01,31.536
GLOBAL,PWRCOACANSK01,31.536
GLOBAL,PWRURNCANSK01,31.536
GLOBAL,PWRWONCANSK01,31.536
GLOBAL,PWRWASCANSK01,31.536
GLOBAL,PWRWOFCANSK01,31.536
GLOBAL,PWRWAVCANSK01,31.536
GLOBAL,PWRPETCANSK01,31.536
GLOBAL,PWRGEOCANSK01,31.536
GLOBAL,PWRCOGCANSK01,31.536
GLOBAL,PWRCCGCANMB00,31.536
GLOBAL,PWROCGCANMB00,31.536
GLOBAL,PWRHYDCANMB01,31.536
GLOBAL,PWROILCANMB01,31.536
GLOBAL,PWRSPVCANMB01,31.536
GLOBAL,PWROTHCANMB01,31.536
GLOBAL,PWRCSPCANMB01,31.536
GLOBAL,PWRBIOCANMB01,31.536
GLOBAL,PWRCOACANMB01,31.536
GLOBAL,PWRURNCANMB01,31.536
GLOBAL,PWRWONCANMB01,31.536
GLOBAL,PWRWASCANMB01,31.536
GLOBAL,PWRWOFCANMB01,31.536
GLOBAL,PWRWAVCANMB01,31.536
GLOBAL,PWRPETCANMB01,31.536
GLOBAL,PWRGEOCANMB01,31.536
GLOBAL,PWRCOGCANMB01,31.536
GLOBAL,PWRCCGCANNO00,31.536
GLOBAL,PWROCGCANNO00,31.536
GLOBAL,PWRHYDCANNO01,31.536
GLOBAL,PWROILCANNO01,31.536
GLOBAL,PWRSPVCANNO01,31.536
GLOBAL,PWROTHCANNO01,31.536
GLOBAL,PWRCSPCANNO01,31.536
GLOBAL,PWRBIOCANNO01,31.536
GLOBAL,PWRCOACANNO01,31.536
GLOBAL,PWRURNCANNO01,31.536
GLOBAL,PWRWONCANNO01,31.536
GLOBAL,PWRWASCANNO01,31.536
GLOBAL,PWRWOFCANNO01,31.536
GLOBAL,PWRWAVCANNO01,31.536
GLOBAL,PWRPETCANNO01,31.536
GLOBAL,PWRGEOCANNO01,31.536
GLOBAL,PWRCOGCANNO01,31.536
GLOBAL,PWRCCGCHEXX00,31.536
GLOBAL,PWROCGCHEXX00,31.536
GLOBAL,PWRHYDCHEXX01,31.536
GLOBAL,PWROILCHEXX01,31.536
GLOBAL,PWRSPVCHEXX01,31.536
GLOBAL,PWROTHCHEXX01,31.536
GLOBAL,PWRCSPCHEXX01,31.536
GLOBAL,PWRBIOCHEXX01,31.536
GLOBAL,PWRCOACHEXX01,31.536
GLOBAL,PWRURNCHEXX01,31.536
GLOBAL,PWRWONCHEXX01,31.536
GLOBAL,PWRWASCHEXX01,31.536
GLOBAL,PWRWOFCHEXX01,31.536
GLOBAL,PWRWAVCHEXX01,31.536
GLOBAL,PWRPETCHEXX01,31.536
GLOBAL,PWRGEOCHEXX01,31.536
GLOBAL,PWRCOGCHEXX01,31.536
GLOBAL,PWRCCGCHLXX00,31.536
GLOBAL,PWROCGCHLXX00,31.536
GLOBAL,PWRHYDCHLXX01,31.536
GLOBAL,PWROILCHLXX01,31.536
GLOBAL,PWRSPVCHLXX01,31.536
GLOBAL,PWROTHCHLXX01,31.536
GLOBAL,PWRCSPCHLXX01,31.536
GLOBAL,PWRBIOCHLXX01,31.536
GLOBAL,PWRCOACHLXX01,31.536
GLOBAL,PWRURNCHLXX01,31.536
GLOBAL,PWRWONCHLXX01,31.536
GLOBAL,PWRWASCHLXX01,31.536
GLOBAL,PWRWOFCHLXX01,31.536
GLOBAL,PWRWAVCHLXX01,31.536
GLOBAL,PWRPETCHLXX01,31.536
GLOBAL,PWRGEOCHLXX01,31.536
GLOBAL,PWRCOGCHLXX01,31.536
GLOBAL,PWRCCGCHNAN00,31.536
GLOBAL,PWROCGCHNAN00,31.536
GLOBAL,PWRHYDCHNAN01,31.536
GLOBAL,PWROILCHNAN01,31.536
GLOBAL,PWRSPVCHNAN01,31.536
GLOBAL,PWROTHCHNAN01,31.536
GLOBAL,PWRCSPCHNAN01,31.536
GLOBAL,PWRBIOCHNAN01,31.536
GLOBAL,PWRCOACHNAN01,31.536
GLOBAL,PWRURNCHNAN01,31.536
GLOBAL,PWRWONCHNAN01,31.536
GLOBAL,PWRWASCHNAN01,31.536
GLOBAL,PWRWOFCHNAN01,31.536
GLOBAL,PWRWAVCHNAN01,31.536
GLOBAL,PWRPETCHNAN01,31.536
GLOBAL,PWRGEOCHNAN01,31.536
GLOBAL,PWRCOGCHNAN01,31.536
GLOBAL,PWRCCGCHNBE00,31.536
GLOBAL,PWROCGCHNBE00,31.536
GLOBAL,PWRHYDCHNBE01,31.536
GLOBAL,PWROILCHNBE01,31.536
GLOBAL,PWRSPVCHNBE01,31.536
GLOBAL,PWROTHCHNBE01,31.536
GLOBAL,PWRCSPCHNBE01,31.536
GLOBAL,PWRBIOCHNBE01,31.536
GLOBAL,PWRCOACHNBE01,31.536
GLOBAL,PWRURNCHNBE01,31.536
GLOBAL,PWRWONCHNBE01,31.536
GLOBAL,PWRWASCHNBE01,31.536
GLOBAL,PWRWOFCHNBE01,31.536
GLOBAL,PWRWAVCHNBE01,31.536
GLOBAL,PWRPETCHNBE01,31.536
GLOBAL,PWRGEOCHNBE01,31.536
GLOBAL,PWRCOGCHNBE01,31.536
GLOBAL,PWRCCGCHNCH00,31.536
GLOBAL,PWROCGCHNCH00,31.536
GLOBAL,PWRHYDCHNCH01,31.536
GLOBAL,PWROILCHNCH01,31.536
GLOBAL,PWRSPVCHNCH01,31.536
GLOBAL,PWROTHCHNCH01,31.536
GLOBAL,PWRCSPCHNCH01,31.536
GLOBAL,PWRBIOCHNCH01,31.536
GLOBAL,PWRCOACHNCH01,31.536
GLOBAL,PWRURNCHNCH01,31.536
GLOBAL,PWRWONCHNCH01,31.536
GLOBAL,PWRWASCHNCH01,31.536
GLOBAL,PWRWOFCHNCH01,31.536
GLOBAL,PWRWAVCHNCH01,31.536
GLOBAL,PWRPETCHNCH01,31.536
GLOBAL,PWRGEOCHNCH01,31.536
GLOBAL,PWRCOGCHNCH01,31.536
GLOBAL,PWRCCGCHNEM00,31.536
GLOBAL,PWROCGCHNEM00,31.536
GLOBAL,PWRHYDCHNEM01,31.536
GLOBAL,PWROILCHNEM01,31.536
GLOBAL,PWRSPVCHNEM01,31.536
GLOBAL,PWROTHCHNEM01,31.536
GLOBAL,PWRCSPCHNEM01,31.536
GLOBAL,PWRBIOCHNEM01,31.536
GLOBAL,PWRCOACHNEM01,31.536
GLOBAL,PWRURNCHNEM01,31.536
GLOBAL,PWRWONCHNEM01,31.536
GLOBAL,PWRWASCHNEM01,31.536
GLOBAL,PWRWOFCHNEM01,31.536
GLOBAL,PWRWAVCHNEM01,31.536
GLOBAL,PWRPETCHNEM01,31.536
GLOBAL,PWRGEOCHNEM01,31.536
GLOBAL,PWRCOGCHNEM01,31.536
GLOBAL,PWRCCGCHNFU00,31.536
GLOBAL,PWROCGCHNFU00,31.536
GLOBAL,PWRHYDCHNFU01,31.536
GLOBAL,PWROILCHNFU01,31.536
GLOBAL,PWRSPVCHNFU01,31.536
GLOBAL,PWROTHCHNFU01,31.536
GLOBAL,PWRCSPCHNFU01,31.536
GLOBAL,PWRBIOCHNFU01,31.536
GLOBAL,PWRCOACHNFU01,31.536
GLOBAL,PWRURNCHNFU01,31.536
GLOBAL,PWRWONCHNFU01,31.536
GLOBAL,PWRWASCHNFU01,31.536
GLOBAL,PWRWOFCHNFU01,31.536
GLOBAL,PWRWAVCHNFU01,31.536
GLOBAL,PWRPETCHNFU01,31.536
GLOBAL,PWRGEOCHNFU01,31.536
GLOBAL,PWRCOGCHNFU01,31.536
GLOBAL,PWRCCGCHNGA00,31.536
GLOBAL,PWROCGCHNGA00,31.536
GLOBAL,PWRHYDCHNGA01,31.536
GLOBAL,PWROILCHNGA01,31.536
GLOBAL,PWRSPVCHNGA01,31.536
GLOBAL,PWROTHCHNGA01,31.536
GLOBAL,PWRCSPCHNGA01,31.536
GLOBAL,PWRBIOCHNGA01,31.536
GLOBAL,PWRCOACHNGA01,31.536
GLOBAL,PWRURNCHNGA01,31.536
GLOBAL,PWRWONCHNGA01,31.536
GLOBAL,PWRWASCHNGA01,31.536
GLOBAL,PWRWOFCHNGA01,31.536
GLOBAL,PWRWAVCHNGA01,31.536
GLOBAL,PWRPETCHNGA01,31.536
GLOBAL,PWRGEOCHNGA01,31.536
GLOBAL,PWRCOGCHNGA01,31.536
GLOBAL,PWRCCGCHNGD00,31.536
GLOBAL,PWROCGCHNGD00,31.536
GLOBAL,PWRHYDCHNGD01,31.536
GLOBAL,PWROILCHNGD01,31.536
GLOBAL,PWRSPVCHNGD01,31.536
GLOBAL,PWROTHCHNGD01,31.536
GLOBAL,PWRCSPCHNGD01,31.536
GLOBAL,PWRBIOCHNGD01,31.536
GLOBAL,PWRCOACHNGD01,31.536
GLOBAL,PWRURNCHNGD01,31.536
GLOBAL,PWRWONCHNGD01,31.536
GLOBAL,PWRWASCHNGD01,31.536
GLOBAL,PWRWOFCHNGD01,31.536
GLOBAL,PWRWAVCHNGD01,31.536
GLOBAL,PWRPETCHNGD01,31.536
GLOBAL,PWRGEOCHNGD01,31.536
GLOBAL,PWRCOGCHNGD01,31.536
GLOBAL,PWRCCGCHNGU00,31.536
GLOBAL,PWROCGCHNGU00,31.536
GLOBAL,PWRHYDCHNGU01,31.536
GLOBAL,PWROILCHNGU01,31.536
GLOBAL,PWRSPVCHNGU01,31.536
GLOBAL,PWROTHCHNGU01,31.536
GLOBAL,PWRCSPCHNGU01,31.536
GLOBAL,PWRBIOCHNGU01,31.536
GLOBAL,PWRCOACHNGU01,31.536
GLOBAL,PWRURNCHNGU01,31.536
GLOBAL,PWRWONCHNGU01,31.536
GLOBAL,PWRWASCHNGU01,31.536
GLOBAL,PWRWOFCHNGU01,31.536
GLOBAL,PWRWAVCHNGU01,31.536
GLOBAL,PWRPETCHNGU01,31.536
GLOBAL,PWRGEOCHNGU01,31.536
GLOBAL,PWRCOGCHNGU01,31.536
GLOBAL,PWRCCGCHNGX00,31.536
GLOBAL,PWROCGCHNGX00,31.536
GLOBAL,PWRHYDCHNGX01,31.536
GLOBAL,PWROILCHNGX01,31.536
GLOBAL,PWRSPVCHNGX01,31.536
GLOBAL,PWROTHCHNGX01,31.536
GLOBAL,PWRCSPCHNGX01,31.536
GLOBAL,PWRBIOCHNGX01,31.536
GLOBAL,PWRCOACHNGX01,31.536
GLOBAL,PWRURNCHNGX01,31.536
GLOBAL,PWRWONCHNGX01,31.536
GLOBAL,PWRWASCHNGX01,31.536
GLOBAL,PWRWOFCHNGX01,31.536
GLOBAL,PWRWAVCHNGX01,31.536
GLOBAL,PWRPETCHNGX01,31.536
GLOBAL,PWRGEOCHNGX01,31.536
GLOBAL,PWRCOGCHNGX01,31.536
GLOBAL,PWRCCGCHNHA00,31.536
GLOBAL,PWROCGCHNHA00,31.536
GLOBAL,PWRHYDCHNHA01,31.536
GLOBAL,PWROILCHNHA01,31.536
GLOBAL,PWRSPVCHNHA01,31.536
GLOBAL,PWROTHCHNHA01,31.536
GLOBAL,PWRCSPCHNHA01,31.536
GLOBAL,PWRBIOCHNHA01,31.536
GLOBAL,PWRCOACHNHA01,31.536
GLOBAL,PWRURNCHNHA01,31.536
GLOBAL,PWRWONCHNHA01,31.536
GLOBAL,PWRWASCHNHA01,31.536
GLOBAL,PWRWOFCHNHA01,31.536
GLOBAL,PWRWAVCHNHA01,31.536
GLOBAL,PWRPETCHNHA01,31.536
GLOBAL,PWRGEOCHNHA01,31.536
GLOBAL,PWRCOGCHNHA01,31.536
GLOBAL,PWRCCGCHNHB00,31.536
GLOBAL,PWROCGCHNHB00,31.536
GLOBAL,PWRHYDCHNHB01,31.536
GLOBAL,PWROILCHNHB01,31.536
GLOBAL,PWRSPVCHNHB01,31.536
GLOBAL,PWROTHCHNHB01,31.536
GLOBAL,PWRCSPCHNHB01,31.536
GLOBAL,PWRBIOCHNHB01,31.536
GLOBAL,PWRCOACHNHB01,31.536
GLOBAL,PWRURNCHNHB01,31.536
GLOBAL,PWRWONCHNHB01,31.536
GLOBAL,PWRWASCHNHB01,31.536
GLOBAL,PWRWOFCHNHB01,31.536
GLOBAL,PWRWAVCHNHB01,31.536
GLOBAL,PWRPETCHNHB01,31.536
GLOBAL,PWRGEOCHNHB01,31.536
GLOBAL,PWRCOGCHNHB01,31.536
GLOBAL,PWRCCGCHNHE00,31.536
GLOBAL,PWROCGCHNHE00,31.536
GLOBAL,PWRHYDCHNHE01,31.536
GLOBAL,PWROILCHNHE01,31.536
GLOBAL,PWRSPVCHNHE01,31.536
GLOBAL,PWROTHCHNHE01,31.536
GLOBAL,PWRCSPCHNHE01,31.536
GLOBAL,PWRBIOCHNHE01,31.536
GLOBAL,PWRCOACHNHE01,31.536
GLOBAL,PWRURNCHNHE01,31.536
GLOBAL,PWRWONCHNHE01,31.536
GLOBAL,PWRWASCHNHE01,31.536
GLOBAL,PWRWOFCHNHE01,31.536
GLOBAL,PWRWAVCHNHE01,31.536
GLOBAL,PWRPETCHNHE01,31.536
GLOBAL,PWRGEOCHNHE01,31.536
GLOBAL,PWRCOGCHNHE01,31.536
GLOBAL,PWRCCGCHNHJ00,31.536
GLOBAL,PWROCGCHNHJ00,31.536
GLOBAL,PWRHYDCHNHJ01,31.536
GLOBAL,PWROILCHNHJ01,31.536
GLOBAL,PWRSPVCHNHJ01,31.536
GLOBAL,PWROTHCHNHJ01,31.536
GLOBAL,PWRCSPCHNHJ01,31.536
GLOBAL,PWRBIOCHNHJ01,31.536
GLOBAL,PWRCOACHNHJ01,31.536
GLOBAL,PWRURNCHNHJ01,31.536
GLOBAL,PWRWONCHNHJ01,31.536
GLOBAL,PWRWASCHNHJ01,31.536
GLOBAL,PWRWOFCHNHJ01,31.536
GLOBAL,PWRWAVCHNHJ01,31.536
GLOBAL,PWRPETCHNHJ01,31.536
GLOBAL,PWRGEOCHNHJ01,31.536
GLOBAL,PWRCOGCHNHJ01,31.536
GLOBAL,PWRCCGCHNHK00,31.536
GLOBAL,PWROCGCHNHK00,31.536
GLOBAL,PWRHYDCHNHK01,31.536
GLOBAL,PWROILCHNHK01,31.536
GLOBAL,PWRSPVCHNHK01,31.536
GLOBAL,PWROTHCHNHK01,31.536
GLOBAL,PWRCSPCHNHK01,31.536
GLOBAL,PWRBIOCHNHK01,31.536
GLOBAL,PWRCOACHNHK01,31.536
GLOBAL,PWRURNCHNHK01,31.536
GLOBAL,PWRWONCHNHK01,31.536
GLOBAL,PWRWASCHNHK01,31.536
GLOBAL,PWRWOFCHNHK01,31.536
GLOBAL,PWRWAVCHNHK01,31.536
GLOBAL,PWRPETCHNHK01,31.536
GLOBAL,PWRGEOCHNHK01,31.536
GLOBAL,PWRCOGCHNHK01,31.536
GLOBAL,PWRCCGCHNHN00,31.536
GLOBAL,PWROCGCHNHN00,31.536
GLOBAL,PWRHYDCHNHN01,31.536
GLOBAL,PWROILCHNHN01,31.536
GLOBAL,PWRSPVCHNHN01,31.536
GLOBAL,PWROTHCHNHN01,31.536
GLOBAL,PWRCSPCHNHN01,31.536
GLOBAL,PWRBIOCHNHN01,31.536
GLOBAL,PWRCOACHNHN01,31.536
GLOBAL,PWRURNCHNHN01,31.536
GLOBAL,PWRWONCHNHN01,31.536
GLOBAL,PWRWASCHNHN01,31.536
GLOBAL,PWRWOFCHNHN01,31.536
GLOBAL,PWRWAVCHNHN01,31.536
GLOBAL,PWRPETCHNHN01,31.536
GLOBAL,PWRGEOCHNHN01,31.536
GLOBAL,PWRCOGCHNHN01,31.536
GLOBAL,PWRCCGCHNHU00,31.536
GLOBAL,PWROCGCHNHU00,31.536
GLOBAL,PWRHYDCHNHU01,31.536
GLOBAL,PWROILCHNHU01,31.536
GLOBAL,PWRSPVCHNHU01,31.536
GLOBAL,PWROTHCHNHU01,31.536
GLOBAL,PWRCSPCHNHU01,31.536
GLOBAL,PWRBIOCHNHU01,31.536
GLOBAL,PWRCOACHNHU01,31.536
GLOBAL,PWRURNCHNHU01,31.536
GLOBAL,PWRWONCHNHU01,31.536
GLOBAL,PWRWASCHNHU01,31.536
GLOBAL,PWRWOFCHNHU01,31.536
GLOBAL,PWRWAVCHNHU01,31.536
GLOBAL,PWRPETCHNHU01,31.536
GLOBAL,PWRGEOCHNHU01,31.536
GLOBAL,PWRCOGCHNHU01,31.536
GLOBAL,PWRCCGCHNJI00,31.536
GLOBAL,PWROCGCHNJI00,31.536
GLOBAL,PWRHYDCHNJI01,31.536
GLOBAL,PWROILCHNJI01,31.536
GLOBAL,PWRSPVCHNJI01,31.536
GLOBAL,PWROTHCHNJI01,31.536
GLOBAL,PWRCSPCHNJI01,31.536
GLOBAL,PWRBIOCHNJI01,31.536
GLOBAL,PWRCOACHNJI01,31.536
GLOBAL,PWRURNCHNJI01,31.536
GLOBAL,PWRWONCHNJI01,31.536
GLOBAL,PWRWASCHNJI01,31.536
GLOBAL,PWRWOFCHNJI01,31.536
GLOBAL,PWRWAVCHNJI01,31.536
GLOBAL,PWRPETCHNJI01,31.536
GLOBAL,PWRGEOCHNJI01,31.536
GLOBAL,PWRCOGCHNJI01,31.536
GLOBAL,PWRCCGCHNJS00,31.536
GLOBAL,PWROCGCHNJS00,31.536
GLOBAL,PWRHYDCHNJS01,31.536
GLOBAL,PWROILCHNJS01,31.536
GLOBAL,PWRSPVCHNJS01,31.536
GLOBAL,PWROTHCHNJS01,31.536
GLOBAL,PWRCSPCHNJS01,31.536
GLOBAL,PWRBIOCHNJS01,31.536
GLOBAL,PWRCOACHNJS01,31.536
GLOBAL,PWRURNCHNJS01,31.536
GLOBAL,PWRWONCHNJS01,31.536
GLOBAL,PWRWASCHNJS01,31.536
GLOBAL,PWRWOFCHNJS01,31.536
GLOBAL,PWRWAVCHNJS01,31.536
GLOBAL,PWRPETCHNJS01,31.536
GLOBAL,PWRGEOCHNJS01,31.536
GLOBAL,PWRCOGCHNJS01,31.536
GLOBAL,PWRCCGCHNJX00,31.536
GLOBAL,PWROCGCHNJX00,31.536
GLOBAL,PWRHYDCHNJX01,31.536
GLOBAL,PWROILCHNJX01,31.536
GLOBAL,PWRSPVCHNJX01,31.536
GLOBAL,PWROTHCHNJX01,31.536
GLOBAL,PWRCSPCHNJX01,31.536
GLOBAL,PWRBIOCHNJX01,31.536
GLOBAL,PWRCOACHNJX01,31.536
GLOBAL,PWRURNCHNJX01,31.536
GLOBAL,PWRWONCHNJX01,31.536
GLOBAL,PWRWASCHNJX01,31.536
GLOBAL,PWRWOFCHNJX01,31.536
GLOBAL,PWRWAVCHNJX01,31.536
GLOBAL,PWRPETCHNJX01,31.536
GLOBAL,PWRGEOCHNJX01,31.536
GLOBAL,PWRCOGCHNJX01,31.536
GLOBAL,PWRCCGCHNLI00,31.536
GLOBAL,PWROCGCHNLI00,31.536
GLOBAL,PWRHYDCHNLI01,31.536
GLOBAL,PWROILCHNLI01,31.536
GLOBAL,PWRSPVCHNLI01,31.536
GLOBAL,PWROTHCHNLI01,31.536
GLOBAL,PWRCSPCHNLI01,31.536
GLOBAL,PWRBIOCHNLI01,31.536
GLOBAL,PWRCOACHNLI01,31.536
GLOBAL,PWRURNCHNLI01,31.536
GLOBAL,PWRWONCHNLI01,31.536
GLOBAL,PWRWASCHNLI01,31.536
GLOBAL,PWRWOFCHNLI01,31.536
GLOBAL,PWRWAVCHNLI01,31.536
GLOBAL,PWRPETCHNLI01,31.536
GLOBAL,PWRGEOCHNLI01,31.536
GLOBAL,PWRCOGCHNLI01,31.536
GLOBAL,PWRCCGCHNMA00,31.536
GLOBAL,PWROCGCHNMA00,31.536
GLOBAL,PWRHYDCHNMA01,31.536
GLOBAL,PWROILCHNMA01,31.536
GLOBAL,PWRSPVCHNMA01,31.536
GLOBAL,PWROTHCHNMA01,31.536
GLOBAL,PWRCSPCHNMA01,31.536
GLOBAL,PWRBIOCHNMA01,31.536
GLOBAL,PWRCOACHNMA01,31.536
GLOBAL,PWRURNCHNMA01,31.536
GLOBAL,PWRWONCHNMA01,31.536
GLOBAL,PWRWASCHNMA01,31.536
GLOBAL,PWRWOFCHNMA01,31.536
GLOBAL,PWRWAVCHNMA01,31.536
GLOBAL,PWRPETCHNMA01,31.536
GLOBAL,PWRGEOCHNMA01,31.536
GLOBAL,PWRCOGCHNMA01,31.536
GLOBAL,PWRCCGCHNNI00,31.536
GLOBAL,PWROCGCHNNI00,31.536
GLOBAL,PWRHYDCHNNI01,31.536
GLOBAL,PWROILCHNNI01,31.536
GLOBAL,PWRSPVCHNNI01,31.536
GLOBAL,PWROTHCHNNI01,31.536
GLOBAL,PWRCSPCHNNI01,31.536
GLOBAL,PWRBIOCHNNI01,31.536
GLOBAL,PWRCOACHNNI01,31.536
GLOBAL,PWRURNCHNNI01,31.536
GLOBAL,PWRWONCHNNI01,31.536
GLOBAL,PWRWASCHNNI01,31.536
GLOBAL,PWRWOFCHNNI01,31.536
GLOBAL,PWRWAVCHNNI01,31.536
GLOBAL,PWRPETCHNNI01,31.536
GLOBAL,PWRGEOCHNNI01,31.536
GLOBAL,PWRCOGCHNNI01,31.536
GLOBAL,PWRCCGCHNQI00,31.536
GLOBAL,PWROCGCHNQI00,31.536
GLOBAL,PWRHYDCHNQI01,31.536
GLOBAL,PWROILCHNQI01,31.536
GLOBAL,PWRSPVCHNQI01,31.536
GLOBAL,PWROTHCHNQI01,31.536
GLOBAL,PWRCSPCHNQI01,31.536
GLOBAL,PWRBIOCHNQI01,31.536
GLOBAL,PWRCOACHNQI01,31.536
GLOBAL,PWRURNCHNQI01,31.536
GLOBAL,PWRWONCHNQI01,31.536
GLOBAL,PWRWASCHNQI01,31.536
